loan_id,customer_id,origination_date,product_type,province,original_amount,interest_rate,credit_score,annual_income,loan_to_value,default_flag
L00003685,C00003685,2023-04-12 22:00:00,HELOC,ON,113949.45729741045,0.043711579996203724,613,49223.267849941265,0.8068061649425208,0
L00003686,C00003686,2023-04-12 23:00:00,Credit Card,QC,355165.6631592816,0.03483112855822723,736,24701.760577689733,0.584898086163251,1
L00003687,C00003687,2023-04-13 00:00:00,Mortgage,SK,219386.09411108386,0.07901432010632117,744,86944.74226051339,0.8590915611841204,0
L00003688,C00003688,2023-04-13 01:00:00,Mortgage,ON,358567.22928921937,0.03519543616773642,833,21582.205227893937,0.8680328848539055,0
L00003689,C00003689,2023-04-13 02:00:00,Mortgage,AB,615418.2475197857,0.021425765373083022,618,17540.272388400965,0.8113107989639564,1
L00003690,C00003690,2023-04-13 03:00:00,Auto,BC,116828.84234006418,0.05074810481530867,804,42315.53575271174,0.7837932140924232,0
L00003691,C00003691,2023-04-13 04:00:00,HELOC,ON,152037.75259205917,0.042623029583054924,544,42187.03487598389,0.5667793229164623,1
L00003692,C00003692,2023-04-13 05:00:00,Auto,AB,16039.302419056645,0.03568295020575587,701,51209.08380181686,0.600339932644938,0
L00003693,C00003693,2023-04-13 06:00:00,Mortgage,ON,299675.1718782204,0.0580764869888704,719,24129.909172991785,0.7110352849792875,0
L00003694,C00003694,2023-04-13 07:00:00,Mortgage,QC,397263.22224704537,0.04185611689386934,719,83771.5122332066,0.6808010113822109,0
L00003695,C00003695,2023-04-13 08:00:00,Mortgage,ON,110655.59642956135,0.04413505329901237,675,137151.67485350397,0.9023793094265297,0
L00003696,C00003696,2023-04-13 09:00:00,Credit Card,SK,364102.2760643265,0.02138273623364266,709,48388.18593845654,0.4098831539394616,0
L00003697,C00003697,2023-04-13 10:00:00,Auto,ON,133412.87384593033,0.05534425571318345,601,59255.0475693013,0.8029701584635343,1
L00003698,C00003698,2023-04-13 11:00:00,Credit Card,ON,12823.437950941454,0.027324261790822566,769,13779.198739491329,0.6372873048664387,0
L00003699,C00003699,2023-04-13 12:00:00,Mortgage,ON,827486.1814765268,0.03282829153372531,719,37762.281178147205,0.5687525566442433,1
L00003700,C00003700,2023-04-13 13:00:00,Auto,SK,5031.230711433253,0.06302706923675828,728,32286.423735342578,0.6780199630654471,0
L00003701,C00003701,2023-04-13 14:00:00,Auto,QC,111592.46006982977,0.03879456357103466,677,29293.976233316756,0.6324745377073694,1
L00003702,C00003702,2023-04-13 15:00:00,Mortgage,AB,405196.5175634675,0.029792611846302858,673,33040.83534395314,0.7822391733394312,0
L00003703,C00003703,2023-04-13 16:00:00,Auto,BC,56343.17672350853,0.054645448823748846,741,35079.45591931039,0.819542251103278,0
L00003704,C00003704,2023-04-13 17:00:00,Credit Card,BC,364397.90498316154,0.032894269696276436,827,20476.644460444113,0.6587488221011388,0
L00003705,C00003705,2023-04-13 18:00:00,Auto,ON,30167.152388463328,0.0362586928375223,588,36593.987192426954,0.5625259413700182,1
L00003706,C00003706,2023-04-13 19:00:00,Auto,QC,41020.00944344144,0.05728035859867242,584,26238.71157728912,0.762415646725859,0
L00003707,C00003707,2023-04-13 20:00:00,Mortgage,ON,918250.4801959476,0.06439170688183489,721,78668.65036976416,0.8087940551684747,0
L00003708,C00003708,2023-04-13 21:00:00,Mortgage,SK,219824.70949878046,0.06437958111173463,673,59766.334874457796,0.8322936397081643,1
L00003709,C00003709,2023-04-13 22:00:00,Credit Card,AB,40171.15647092403,0.04893460471224982,709,59815.49427571843,0.8172890090428148,1
L00003710,C00003710,2023-04-13 23:00:00,Mortgage,BC,220274.49617556957,0.047257814660566125,698,88086.25923638692,0.735553693870002,0
L00003711,C00003711,2023-04-14 00:00:00,Auto,ON,24877.46511348711,0.06725871105387544,749,29858.729534135233,0.9889320646921609,0
L00003712,C00003712,2023-04-14 01:00:00,Auto,AB,215945.98373454798,0.03158208350675103,677,57634.31491478624,0.516209808996785,1
L00003713,C00003713,2023-04-14 02:00:00,Auto,ON,117113.6180920957,0.029132146851707556,603,93165.4171471333,0.9147386382030678,0
L00003714,C00003714,2023-04-14 03:00:00,Credit Card,ON,24532.879919081293,0.05988170396177059,636,28632.66180940492,0.5474049049213612,1
L00003715,C00003715,2023-04-14 04:00:00,Mortgage,ON,92474.09774916685,0.04457041606335532,687,14508.605674468901,0.7237111434470973,1
L00003716,C00003716,2023-04-14 05:00:00,Mortgage,QC,524668.8770017063,0.06259990763421085,599,32389.33427263435,0.44932233616548484,1
L00003717,C00003717,2023-04-14 06:00:00,Mortgage,AB,89986.70366207499,0.03539601340779416,697,87021.67425188128,0.6739186208092524,1
L00003718,C00003718,2023-04-14 07:00:00,HELOC,ON,4854809.534955131,0.039492312864006014,704,27671.49702828905,0.6607516645141703,0
L00003719,C00003719,2023-04-14 08:00:00,Mortgage,ON,313680.38110853935,0.07380065895112344,671,37083.98477286681,0.9436014849038384,0
L00003720,C00003720,2023-04-14 09:00:00,Mortgage,BC,629027.896350166,0.04529939160929529,716,30705.06664430212,0.5513785943854445,0
L00003721,C00003721,2023-04-14 10:00:00,Auto,AB,76131.41321984927,0.05545720818322307,570,43729.92041396552,0.6540022841993158,1
L00003722,C00003722,2023-04-14 11:00:00,Credit Card,ON,13775.570214524383,0.026400931647098568,623,26131.548661679255,0.6950123695349919,0
L00003723,C00003723,2023-04-14 12:00:00,Mortgage,ON,221977.21087185445,0.030729750331565525,608,20133.19947480712,0.8268806488304908,1
L00003724,C00003724,2023-04-14 13:00:00,Mortgage,SK,241825.03407878845,0.022153263729358656,770,37627.5531471238,0.7506596916635577,0
L00003725,C00003725,2023-04-14 14:00:00,Credit Card,SK,27245.97687412996,0.045462248705699995,884,41679.0851893054,0.7310721189910638,0
L00003726,C00003726,2023-04-14 15:00:00,Mortgage,SK,1284490.826739952,0.07933520026970144,629,95787.62810377686,0.94522237619329,1
L00003727,C00003727,2023-04-14 16:00:00,Mortgage,AB,38336.25457345502,0.07243238915908796,681,51008.996848265895,0.6466532936968972,0
L00003728,C00003728,2023-04-14 17:00:00,Mortgage,ON,231633.77866318874,0.05797453489643041,644,24269.384707423873,0.7623022333012596,0
L00003729,C00003729,2023-04-14 18:00:00,HELOC,ON,69745.33451411148,0.07166578951744797,717,31602.479082779253,0.6123367190399747,0
L00003730,C00003730,2023-04-14 19:00:00,Mortgage,ON,112484.70963599566,0.05565016138114538,651,75214.22702757247,0.6899625909829474,1
L00003731,C00003731,2023-04-14 20:00:00,Credit Card,ON,183765.4266130916,0.04212613282004826,722,38014.01638686061,0.6752834295667646,0
L00003732,C00003732,2023-04-14 21:00:00,HELOC,SK,10769.71220296168,0.030412784066066918,753,25441.47167240623,0.9884974717466458,0
L00003733,C00003733,2023-04-14 22:00:00,HELOC,AB,31983.848086265883,0.05918292450561345,602,51503.10679121115,0.5351757941983173,1
L00003734,C00003734,2023-04-14 23:00:00,Mortgage,QC,410321.03512445197,0.031583076583444725,721,30517.85179771957,0.8578831736336484,0
L00003735,C00003735,2023-04-15 00:00:00,HELOC,ON,280586.4753534898,0.04504570503200361,556,65309.115213911995,0.5152365316294717,1
L00003736,C00003736,2023-04-15 01:00:00,Auto,MB,29739.717143035694,0.06954811052931578,679,60948.20511889956,0.35771206390483673,1
L00003737,C00003737,2023-04-15 02:00:00,Auto,AB,32423.109302642348,0.02775375815370371,674,24626.33936671935,0.6611950417610034,0
L00003738,C00003738,2023-04-15 03:00:00,Auto,ON,20973.639999494313,0.027741285143407707,681,143054.52543776674,0.7982461796817947,1
L00003739,C00003739,2023-04-15 04:00:00,HELOC,MB,9929.043042085292,0.03346414493549584,675,45534.733768670376,0.7840667730655324,1
L00003740,C00003740,2023-04-15 05:00:00,Credit Card,ON,23105.056689094403,0.053115038427337946,660,9914.31431344474,0.8806044255152835,0
L00003741,C00003741,2023-04-15 06:00:00,Auto,ON,5325.729474053989,0.03510340869559478,678,61594.80764360662,0.7938734225861455,1
L00003742,C00003742,2023-04-15 07:00:00,Auto,QC,166807.18979466733,0.05019187623530004,719,10311.72018159207,0.872061067275883,1
L00003743,C00003743,2023-04-15 08:00:00,Mortgage,QC,735667.914222468,0.03811895666358123,721,91482.04585855154,0.5554640182612495,0
L00003744,C00003744,2023-04-15 09:00:00,Mortgage,ON,107577.19494784177,0.05037453229450434,709,50728.21046954737,0.8664376131583962,0
L00003745,C00003745,2023-04-15 10:00:00,Mortgage,ON,430347.3718883848,0.036657886940103815,654,44904.39018714077,0.8620446035399221,0
L00003746,C00003746,2023-04-15 11:00:00,Auto,SK,9970.581185901183,0.07880074253651391,786,46593.21194582595,0.9394152195663544,0
L00003747,C00003747,2023-04-15 12:00:00,HELOC,QC,64878.48978512319,0.049563074068518065,822,66240.45163997122,0.6112537674104711,0
L00003748,C00003748,2023-04-15 13:00:00,HELOC,QC,65917.1445947881,0.0646186060464944,596,34923.209410934964,0.5463014540292651,1
L00003749,C00003749,2023-04-15 14:00:00,Auto,ON,48006.67096786418,0.06203279353389231,713,46307.77109080561,0.8578857373609763,1
L00003750,C00003750,2023-04-15 15:00:00,Auto,ON,38784.46644979884,0.049433562488861674,662,50012.28235539135,0.5817294331390055,0
L00003751,C00003751,2023-04-15 16:00:00,Credit Card,ON,779309.5906780618,0.03433172370007551,774,8270.30398676892,0.6338203188387641,1
L00003752,C00003752,2023-04-15 17:00:00,Mortgage,ON,352092.5890479487,0.05064309667477189,698,66541.5494123228,0.6041257997709527,1
L00003753,C00003753,2023-04-15 18:00:00,Auto,ON,1150857.1691824421,0.06085829742322607,704,73633.95736673803,0.8661464967077496,0
L00003754,C00003754,2023-04-15 19:00:00,Mortgage,ON,513997.8898784042,0.04759515623379271,739,61111.68446968757,0.5464310187562048,0
L00003755,C00003755,2023-04-15 20:00:00,Mortgage,QC,187320.0818434044,0.024915506441764497,676,58573.0658197456,0.798787890906529,0
L00003756,C00003756,2023-04-15 21:00:00,Mortgage,ON,662647.6862386833,0.021078993773485037,834,121403.05272072389,0.8956973443741549,0
L00003757,C00003757,2023-04-15 22:00:00,Mortgage,AB,481282.8974025454,0.039672608508070306,740,45368.24364147058,0.3934078136306698,0
L00003758,C00003758,2023-04-15 23:00:00,HELOC,ON,31330.63859222887,0.029013435565598718,774,46315.0021393143,0.7650018521240531,0
L00003759,C00003759,2023-04-16 00:00:00,Auto,BC,4939.008753990509,0.07437141475555974,682,31498.96804932923,0.6693478337998392,0
L00003760,C00003760,2023-04-16 01:00:00,Mortgage,ON,267864.304361093,0.03054996020509549,690,14775.966402323585,0.736162583274268,0
L00003761,C00003761,2023-04-16 02:00:00,Auto,BC,38540.35724715284,0.043656962840693966,764,61313.963700650595,0.8169603165384535,0
L00003762,C00003762,2023-04-16 03:00:00,HELOC,ON,12299.914063145636,0.06272465072428889,756,33606.89180750032,0.5384468717717497,0
L00003763,C00003763,2023-04-16 04:00:00,Mortgage,SK,232838.8789814324,0.06892529960096366,600,14679.5196307857,0.874634419188718,1
L00003764,C00003764,2023-04-16 05:00:00,HELOC,AB,18136.174535390797,0.04866278919068785,710,44528.60704394676,0.8228366102643758,0
L00003765,C00003765,2023-04-16 06:00:00,Mortgage,BC,478432.8831412627,0.030868100576503528,737,43788.03256293928,0.6183216468774869,0
L00003766,C00003766,2023-04-16 07:00:00,HELOC,ON,42941.539138596054,0.03625371341455118,689,40574.675561669355,0.6291663033752912,1
L00003767,C00003767,2023-04-16 08:00:00,HELOC,QC,803090.5808089969,0.04513810685846883,730,50533.98351587649,0.9617959726592235,0
L00003768,C00003768,2023-04-16 09:00:00,Mortgage,AB,408088.90843302675,0.04187567535953498,692,18259.121384427628,0.7400258208965154,1
L00003769,C00003769,2023-04-16 10:00:00,Mortgage,ON,197454.90252339325,0.04092036543017939,520,84481.6466714274,0.5208155605825245,1
L00003770,C00003770,2023-04-16 11:00:00,HELOC,QC,213898.13884254723,0.02791122810539986,595,60422.64628835718,0.8556754913903465,1
L00003771,C00003771,2023-04-16 12:00:00,Credit Card,AB,108489.3559578216,0.07479861513025698,777,98190.2658491207,0.797116733537809,0
L00003772,C00003772,2023-04-16 13:00:00,Mortgage,AB,58913.79292821576,0.021785396385062904,680,33397.58561411962,0.6007539098175185,0
L00003773,C00003773,2023-04-16 14:00:00,Auto,AB,61113.22045152087,0.046400127672545075,715,60301.50609144841,0.8036471934335743,0
L00003774,C00003774,2023-04-16 15:00:00,Auto,MB,412122.1874300212,0.0788192895501852,699,15181.147448784888,0.47919260532320207,0
L00003775,C00003775,2023-04-16 16:00:00,Credit Card,SK,140150.25763906323,0.05958343632944613,633,28252.887234124504,0.9366459387338326,1
L00003776,C00003776,2023-04-16 17:00:00,Auto,BC,4929.540325676629,0.041324639823984995,662,20449.47531829702,0.7991289150463455,0
L00003777,C00003777,2023-04-16 18:00:00,HELOC,QC,93374.90432800801,0.028765855067190194,726,54443.963295591566,0.6765677983379303,0
L00003778,C00003778,2023-04-16 19:00:00,Auto,AB,194067.18926238865,0.07783235633874565,734,24012.711673356822,0.7271101863735892,0
L00003779,C00003779,2023-04-16 20:00:00,Auto,QC,38812.52070346011,0.020839181712388983,875,35831.596302108745,0.8191726294168962,0
L00003780,C00003780,2023-04-16 21:00:00,Mortgage,SK,60603.07459278527,0.060883254236788614,661,46472.979545269794,0.6985982738105084,0
L00003781,C00003781,2023-04-16 22:00:00,Mortgage,ON,683591.5171565478,0.07280824828671964,833,36480.41469934521,0.48906561919806324,0
L00003782,C00003782,2023-04-16 23:00:00,Mortgage,ON,146795.639095988,0.021509629393174533,631,21148.13380386481,0.884851605562153,1
L00003783,C00003783,2023-04-17 00:00:00,Auto,ON,5851.391022610445,0.06351049184543006,739,125074.44229039994,0.8381784669772578,0
L00003784,C00003784,2023-04-17 01:00:00,Auto,ON,5969.378036070875,0.07993026567528409,714,49922.98722371666,0.6394957967956042,0
L00003785,C00003785,2023-04-17 02:00:00,Mortgage,ON,110737.5580232717,0.05837854811440096,689,125751.1691898512,0.8274332753213732,0
L00003786,C00003786,2023-04-17 03:00:00,HELOC,QC,1428.781750501752,0.04488073687060393,699,25082.295667492508,0.8772031563000515,1
L00003787,C00003787,2023-04-17 04:00:00,HELOC,ON,22032.636482527774,0.07246404316137692,650,37182.078771409695,0.8877380523469276,0
L00003788,C00003788,2023-04-17 05:00:00,Mortgage,AB,249777.42645262007,0.05325075478535769,772,49082.05483211759,0.7965103881512944,0
L00003789,C00003789,2023-04-17 06:00:00,Credit Card,QC,39212.88599092266,0.06496645080739641,632,116832.26460381986,0.8701058566801398,0
L00003790,C00003790,2023-04-17 07:00:00,Mortgage,ON,322660.4762941288,0.05526673950911029,725,125219.0368139351,0.9283887893925149,0
L00003791,C00003791,2023-04-17 08:00:00,Mortgage,ON,148873.10372126393,0.022297465549276956,760,35902.401486997995,0.9218004858795137,0
L00003792,C00003792,2023-04-17 09:00:00,HELOC,QC,8868.473014211088,0.03278869929232085,810,30069.450205983907,0.49808473900344696,0
L00003793,C00003793,2023-04-17 10:00:00,Auto,AB,327292.09598851606,0.024725814439204977,777,46433.71641871228,0.7929109645640936,0
L00003794,C00003794,2023-04-17 11:00:00,Mortgage,MB,50411.72982542002,0.02640126574299338,745,95725.61424906939,0.8003426281328148,0
L00003795,C00003795,2023-04-17 12:00:00,Auto,MB,51874.388259842635,0.02092432961528432,648,50540.20314755891,0.4894863075192429,1
L00003796,C00003796,2023-04-17 13:00:00,HELOC,SK,60214.03747924136,0.04526989874084918,637,56386.07577407248,0.9089059902644041,1
L00003797,C00003797,2023-04-17 14:00:00,Mortgage,QC,201107.29462820798,0.030719097905249904,608,95194.43112525629,0.6625227254935608,0
L00003798,C00003798,2023-04-17 15:00:00,Mortgage,MB,110878.10465341143,0.0713417912296383,601,86412.8369174917,0.743110922269433,1
L00003799,C00003799,2023-04-17 16:00:00,HELOC,AB,31550.167497239538,0.06500225225243962,699,88440.51442357623,0.6721255755397157,0
L00003800,C00003800,2023-04-17 17:00:00,Mortgage,MB,95348.3081522662,0.05439061968892976,641,71198.38120444573,0.5313386634117901,1
L00003801,C00003801,2023-04-17 18:00:00,Credit Card,ON,120477.78953862352,0.04934128072102373,795,110332.96155381801,0.8997968597253551,0
L00003802,C00003802,2023-04-17 19:00:00,Auto,SK,19001.971184797596,0.035352118434558544,653,23646.50463332935,0.9047865930910974,1
L00003803,C00003803,2023-04-17 20:00:00,Credit Card,BC,113499.27502750559,0.04849708795249913,707,189010.45307644136,0.6216875550193153,0
L00003804,C00003804,2023-04-17 21:00:00,Mortgage,AB,503730.60449742747,0.05847375655186465,678,92615.84325256475,0.7050194446104104,0
L00003805,C00003805,2023-04-17 22:00:00,Credit Card,ON,172618.85525410017,0.06693373161156653,587,44525.39548687062,0.7351522874034432,1
L00003806,C00003806,2023-04-17 23:00:00,HELOC,BC,242452.92879848403,0.024900923975575605,787,95399.5216771194,0.8548035421352453,0
L00003807,C00003807,2023-04-18 00:00:00,Mortgage,ON,90537.28298141595,0.062507881324733,755,39796.416815099714,0.7206253573873019,0
L00003808,C00003808,2023-04-18 01:00:00,Mortgage,ON,452789.4299068472,0.06456379260567711,764,65179.17640256512,0.7898410577462177,0
L00003809,C00003809,2023-04-18 02:00:00,Mortgage,ON,406808.7066409899,0.05353833205549138,747,69925.44787444972,0.7753952204783893,0
L00003810,C00003810,2023-04-18 03:00:00,Auto,AB,96744.80862035145,0.032859151742192075,639,82231.27498174607,0.9389627344029943,1
L00003811,C00003811,2023-04-18 04:00:00,HELOC,ON,246260.5960438951,0.0523510752500705,640,37204.879979146535,0.7213412341007314,0
L00003812,C00003812,2023-04-18 05:00:00,Mortgage,ON,255277.58938603473,0.05016229290891862,736,83285.52639903057,0.8403518775646875,1
L00003813,C00003813,2023-04-18 06:00:00,Auto,ON,261119.36440858847,0.048542605783207765,823,37603.74380117217,0.896787731111509,0
L00003814,C00003814,2023-04-18 07:00:00,Mortgage,QC,727915.995249201,0.04763839492803104,730,76007.27093974185,0.7952272096012731,0
L00003815,C00003815,2023-04-18 08:00:00,HELOC,ON,18941.13216703312,0.026649533977491185,778,48497.749055102235,0.7920759278504722,0
L00003816,C00003816,2023-04-18 09:00:00,Mortgage,ON,582516.1022941748,0.030973549091441885,657,16409.638080463064,0.44763616737934175,0
L00003817,C00003817,2023-04-18 10:00:00,Auto,BC,43408.76256094268,0.02583992530708054,787,31506.349248091872,0.6009805448215493,0
L00003818,C00003818,2023-04-18 11:00:00,Auto,QC,64297.23785454174,0.034548669660079065,666,81542.00451544384,0.7012888713337073,0
L00003819,C00003819,2023-04-18 12:00:00,HELOC,ON,14176.977419863862,0.035808606963840375,719,40856.03144095154,0.9119719270494099,0
L00003820,C00003820,2023-04-18 13:00:00,Mortgage,ON,77311.05751956796,0.034704551689582724,670,101531.93997145831,0.8096701323429928,1
L00003821,C00003821,2023-04-18 14:00:00,Mortgage,ON,282599.2723533312,0.0326557440911362,771,23671.43659243073,0.685332284448644,0
L00003822,C00003822,2023-04-18 15:00:00,Auto,SK,18734.04954031051,0.06412532272908733,772,74435.07940248652,0.6215210707463626,0
L00003823,C00003823,2023-04-18 16:00:00,Mortgage,BC,241870.48558730536,0.06911392397588707,581,47642.50590642862,0.6668452983584652,1
L00003824,C00003824,2023-04-18 17:00:00,Mortgage,QC,710143.9334713629,0.03962655299435419,806,42274.05694859904,0.8080892800475158,0
L00003825,C00003825,2023-04-18 18:00:00,Mortgage,ON,56789.90824774778,0.038307733501066935,890,24173.604597431586,0.8726424504649029,0
L00003826,C00003826,2023-04-18 19:00:00,HELOC,BC,208598.22780093717,0.07064194098515048,671,55604.0993283073,0.7893057163431748,0
L00003827,C00003827,2023-04-18 20:00:00,HELOC,ON,136005.78623936189,0.05743543409994746,689,26759.95653225158,0.8107705617035291,0
L00003828,C00003828,2023-04-18 21:00:00,Auto,ON,40266.67476156904,0.03760629948734345,799,33468.616521556905,0.8055968255150285,0
L00003829,C00003829,2023-04-18 22:00:00,Mortgage,BC,278253.56152832013,0.06281673755519493,705,45053.199110338064,0.745223111495688,0
L00003830,C00003830,2023-04-18 23:00:00,Mortgage,BC,300115.573943609,0.04067556861399004,699,39362.34136804489,0.2697748447677884,1
L00003831,C00003831,2023-04-19 00:00:00,Auto,ON,26212.160676263993,0.05519333686053038,851,90823.54988237316,0.6985772973536662,0
L00003832,C00003832,2023-04-19 01:00:00,Auto,QC,49252.07121253796,0.07955804179926809,591,10362.077747664187,0.7650851296110802,0
L00003833,C00003833,2023-04-19 02:00:00,Mortgage,SK,668108.9911185445,0.038095662512961995,636,44045.33340034895,0.6639381548894523,1
L00003834,C00003834,2023-04-19 03:00:00,HELOC,BC,15570.037291780789,0.07583156004249998,733,39431.99561406448,0.7750651318832374,0
L00003835,C00003835,2023-04-19 04:00:00,Mortgage,QC,315857.15034688247,0.03923914485708189,570,48771.10903449151,0.674118952780852,1
L00003836,C00003836,2023-04-19 05:00:00,Credit Card,SK,34350.038837677675,0.0524172022624894,670,35363.48739934826,0.8384806599964717,0
L00003837,C00003837,2023-04-19 06:00:00,Mortgage,AB,363832.5076072888,0.0475990273759424,669,90610.79916290127,0.15570256207879474,1
L00003838,C00003838,2023-04-19 07:00:00,Credit Card,BC,35333.57265214948,0.06698957374063616,776,41997.791015093884,0.7280738120282371,0
L00003839,C00003839,2023-04-19 08:00:00,Auto,QC,86110.5517292228,0.02366556196891969,755,53091.26862701822,0.6936682233618252,0
L00003840,C00003840,2023-04-19 09:00:00,HELOC,ON,67816.26213862372,0.057627338244119836,565,83730.07298790645,0.8274191022856093,1
L00003841,C00003841,2023-04-19 10:00:00,Mortgage,QC,1000068.2228600149,0.06564001666092938,644,50574.43663184959,0.7646041960608773,1
L00003842,C00003842,2023-04-19 11:00:00,HELOC,ON,230387.7844719282,0.04832869108292716,644,22890.431977515393,0.8294318759110675,1
L00003843,C00003843,2023-04-19 12:00:00,HELOC,ON,423966.7477463076,0.02631755639226832,682,37950.934291368096,0.3016677208895074,0
L00003844,C00003844,2023-04-19 13:00:00,Mortgage,BC,207194.44112294653,0.03468830080908879,612,45502.8269368452,0.5885781193485702,0
L00003845,C00003845,2023-04-19 14:00:00,Auto,ON,12038.876723820164,0.060780342206051816,736,18252.597723594074,0.7437238363866123,0
L00003846,C00003846,2023-04-19 15:00:00,Credit Card,QC,39987.9643354176,0.07372624313001891,644,31981.549288673155,0.8014667134058603,1
L00003847,C00003847,2023-04-19 16:00:00,HELOC,BC,13273.467852285241,0.04529651642002932,747,47053.47348625615,0.6041686617972813,0
L00003848,C00003848,2023-04-19 17:00:00,Auto,QC,763204.3589927742,0.05362472210469556,699,163950.9151008173,0.7727282343728612,1
L00003849,C00003849,2023-04-19 18:00:00,Mortgage,ON,282339.3705834496,0.03370310220361172,622,61246.45053002733,0.5383534152159685,1
L00003850,C00003850,2023-04-19 19:00:00,HELOC,ON,158810.47613529896,0.04473279884221229,811,53886.940909054094,0.9854447716486222,0
L00003851,C00003851,2023-04-19 20:00:00,Mortgage,QC,391850.5097171172,0.04020738846622949,813,135181.93021512695,0.6867109179147111,0
L00003852,C00003852,2023-04-19 21:00:00,Auto,SK,87239.70072713264,0.05933153287829142,723,69752.52184804858,0.9260198198442076,0
L00003853,C00003853,2023-04-19 22:00:00,Credit Card,ON,103682.00743064868,0.07908193710050666,680,75912.52441538818,0.4690263604259065,0
L00003854,C00003854,2023-04-19 23:00:00,Auto,ON,5452.440973901971,0.06879820711914117,615,38401.91206138037,0.7591064486790022,1
L00003855,C00003855,2023-04-20 00:00:00,Mortgage,MB,119395.28637793582,0.031529875095571105,785,22941.78740777689,0.8008378332524433,0
L00003856,C00003856,2023-04-20 01:00:00,Mortgage,ON,82920.95467374405,0.054660715598406004,765,57353.464488587095,0.653031471118206,0
L00003857,C00003857,2023-04-20 02:00:00,HELOC,MB,91311.75469347826,0.023984702896904096,634,146286.08106056624,0.7100918593017037,1
L00003858,C00003858,2023-04-20 03:00:00,HELOC,QC,54752.87906275126,0.034814929210558135,645,121518.18759045137,0.3603685361622797,1
L00003859,C00003859,2023-04-20 04:00:00,Auto,BC,1110402.3038430917,0.030333060563623424,736,72744.20164828068,0.7398751154763885,0
L00003860,C00003860,2023-04-20 05:00:00,Auto,ON,236792.97924273013,0.040132732258367776,605,32468.87733954973,0.6674646543718284,0
L00003861,C00003861,2023-04-20 06:00:00,Auto,ON,91744.97295939589,0.06072883814265281,649,19333.982759518338,0.6421437525068967,1
L00003862,C00003862,2023-04-20 07:00:00,Mortgage,ON,345479.8650436117,0.0499635990150096,616,29931.048460361082,0.7549947986921706,1
L00003863,C00003863,2023-04-20 08:00:00,Mortgage,MB,286203.7985821876,0.07597455558975306,619,55861.2915097986,0.5912261973200014,1
L00003864,C00003864,2023-04-20 09:00:00,Mortgage,QC,1171495.1618183805,0.032764930390910524,642,36952.674125357145,0.617839541057834,0
L00003865,C00003865,2023-04-20 10:00:00,Mortgage,QC,220349.4587421405,0.041852548775236406,772,89431.96170440898,0.5352817988134557,0
L00003866,C00003866,2023-04-20 11:00:00,HELOC,AB,63791.44737351711,0.039791154607548174,559,20060.082135377284,0.5646918968680338,1
L00003867,C00003867,2023-04-20 12:00:00,Auto,ON,32655.51853620118,0.034157817557595796,734,45376.28367635524,0.8483960731484396,0
L00003868,C00003868,2023-04-20 13:00:00,Auto,QC,63244.239894322556,0.07959024614757468,720,30945.62366835405,0.6646186605574561,0
L00003869,C00003869,2023-04-20 14:00:00,Mortgage,BC,379132.1816764288,0.043233532726583264,777,88856.01558710242,0.824515954601826,0
L00003870,C00003870,2023-04-20 15:00:00,Mortgage,AB,106863.80172312526,0.0764305388299759,720,67884.74255205329,0.6305666161196958,1
L00003871,C00003871,2023-04-20 16:00:00,Mortgage,ON,176391.17326544222,0.04342840843117937,669,29774.174337672164,0.7374530527992191,0
L00003872,C00003872,2023-04-20 17:00:00,Mortgage,QC,965102.7546610832,0.03224550072443966,634,81840.36272451917,0.8545077258050566,0
L00003873,C00003873,2023-04-20 18:00:00,Auto,MB,100945.05684940629,0.02715237984096267,779,18515.100637833984,0.358153648428028,0
L00003874,C00003874,2023-04-20 19:00:00,Mortgage,BC,98126.40806668352,0.0713337915905303,739,16782.685719054785,0.5625544189272894,0
L00003875,C00003875,2023-04-20 20:00:00,HELOC,ON,6875.498086796109,0.021925858429104696,660,28822.10489850031,0.8171174925183927,0
L00003876,C00003876,2023-04-20 21:00:00,Mortgage,QC,443530.1426247795,0.07786367530035689,772,14917.038659852089,0.32441088453946954,0
L00003877,C00003877,2023-04-20 22:00:00,Auto,ON,25570.823500022816,0.0450914727071329,664,45819.35871098523,0.6531082868319418,0
L00003878,C00003878,2023-04-20 23:00:00,HELOC,QC,157133.82783472,0.03484246106506143,699,46701.294808341714,0.6503221307148963,1
L00003879,C00003879,2023-04-21 00:00:00,Mortgage,SK,752037.4066845877,0.05704676793292175,651,38434.00083191484,0.8536730526176758,0
L00003880,C00003880,2023-04-21 01:00:00,HELOC,BC,122694.22804347212,0.02797477951017118,742,67734.39744097949,0.5907423409213758,0
L00003881,C00003881,2023-04-21 02:00:00,Auto,BC,62969.298489616485,0.024328734413981347,620,31760.065203667302,0.744673402841732,1
L00003882,C00003882,2023-04-21 03:00:00,Credit Card,QC,106453.8223829154,0.06966700111457402,676,22503.326038277322,0.8133148215534173,0
L00003883,C00003883,2023-04-21 04:00:00,Mortgage,ON,235987.89360668158,0.04548024647751961,647,30383.681231148654,0.8473717302896175,0
L00003884,C00003884,2023-04-21 05:00:00,Auto,ON,23087.35163882104,0.05109529472627192,721,23571.04649605053,0.7583047277134012,0
L00003885,C00003885,2023-04-21 06:00:00,Credit Card,MB,14111.585550466598,0.030601760532503894,731,33960.256205262325,0.828074793245605,0
